student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
16605,20,other,sc,uttar pradesh,agriculture,none,0,99.53,1,0.379,rejected,no
16606,17,other,st,jharkhand,engineering,jee,299,88.47,1,0.498,rejected,no
16607,19,female,obc,tamil nadu,arts,none,0,72.1,8,0.305,rejected,no
16608,18,other,ews,telangana,agriculture,none,0,63.86,4,0.173,rejected,no
16609,20,male,sc,tamil nadu,nursing,cet,136,99.15,8,0.593,rejected,no
16610,20,male,obc,maharashtra,science,cet,100,78.06,6,0.38,rejected,no
16611,20,other,ews,punjab,science,none,0,68.39,4,0.206,admitted,no
16612,17,other,st,meghalaya,nursing,cet,102,91.1,7,0.494,admitted,yes
16613,18,other,general,andhra pradesh,medical,neet,634,92.34,0,0.7310099999999984,admitted,yes
16614,19,female,general,bihar,law,cet,121,74.95,1,0.28,rejected,no
16615,18,male,ews,tripura,agriculture,none,0,72.49,2,0.199,rejected,no
16616,19,other,st,gujarat,engineering,jee,54,95.15,1,0.382,admitted,yes
16617,19,male,ews,chhattisgarh,agriculture,cet,110,66.28,2,0.228,rejected,no
16618,18,male,ews,uttar pradesh,computer applications,none,0,94.29,7,0.448,admitted,yes
16619,17,other,st,himachal pradesh,agriculture,cet,7,91.25,4,0.376,admitted,yes
16620,20,male,ews,odisha,engineering,cet,143,58.73,10,0.341,rejected,no
16621,20,male,ews,rajasthan,science,none,0,57.06,8,0.196,rejected,no
16622,20,other,sc,madhya pradesh,architecture,none,0,55.42,8,0.184,rejected,no
16623,18,other,st,mizoram,arts,none,0,94.85,9,0.489,admitted,yes
16624,18,other,ews,maharashtra,computer applications,none,0,83.73,9,0.408,admitted,yes
16625,18,male,ews,kerala,engineering,cet,141,63.6,0,0.193,rejected,no
16626,17,male,ews,assam,law,cet,94,75.57,2,0.285,admitted,no
16627,17,other,ews,assam,science,none,0,66.72,0,0.121,admitted,no
16628,18,male,obc,rajasthan,management,none,0,96.88,9,0.503,rejected,no
16629,20,male,sc,tamil nadu,architecture,cet,156,64.92,1,0.231,rejected,no
16630,17,female,ews,arunachal pradesh,pharmacy,cet,13,60,3,0.135,rejected,no
16631,19,female,general,himachal pradesh,architecture,none,0,73.21,1,0.186,rejected,no
16632,19,other,general,karnataka,engineering,jee,25,50.44,6,0.126,rejected,no
16633,18,female,st,arunachal pradesh,commerce,none,0,92.58,4,0.381,rejected,no
16634,20,other,ews,karnataka,management,cet,11,82.24,9,0.404,rejected,no
16635,17,female,sc,tripura,commerce,none,0,84.32,7,0.376,admitted,no
16636,20,other,ews,meghalaya,nursing,cet,103,66.01,2,0.221,rejected,no
16637,19,female,obc,telangana,engineering,cet,6,76.59,9,0.36,rejected,no
16638,18,other,sc,karnataka,arts,none,0,62.11,10,0.269,rejected,no
16639,20,other,ews,punjab,arts,cet,48,95.49,6,0.471,admitted,yes
16640,18,other,obc,tripura,medical,neet,634,81.99,9,0.7310099999999984,admitted,yes
16641,20,female,ews,manipur,nursing,cet,38,93.42,9,0.504,admitted,yes
16642,17,female,ews,rajasthan,commerce,none,0,50.84,0,0.04199,rejected,no
16643,17,female,st,goa,agriculture,cet,191,73.29,5,0.388,rejected,no
16644,19,male,general,tripura,architecture,none,0,78.94,8,0.355,admitted,yes
16645,20,male,ews,uttar pradesh,pharmacy,cet,157,70.2,6,0.361,admitted,no
16646,17,other,sc,maharashtra,nursing,cet,77,67.21,9,0.34,admitted,yes
16647,20,male,obc,assam,engineering,jee,218,83.78,3,0.446,admitted,no
16648,20,female,sc,haryana,computer applications,none,0,99.53,6,0.468,rejected,no
16649,18,female,sc,haryana,agriculture,cet,134,59.2,5,0.247,rejected,no
16650,20,female,obc,uttar pradesh,computer applications,none,0,73.79,5,0.263,rejected,no
16651,20,other,st,arunachal pradesh,pharmacy,cet,124,59.78,6,0.263,rejected,no
16652,17,male,general,assam,arts,none,0,50.44,7,0.128,admitted,no
16653,20,other,st,sikkim,medical,neet,38,58.48,6,0.196,rejected,no
16654,19,other,obc,tripura,architecture,cet,13,55.45,2,0.084,rejected,no
16655,17,other,st,gujarat,law,cet,141,63.27,4,0.263,rejected,no
16656,19,other,ews,assam,arts,cet,75,71.17,8,0.349,rejected,no
16657,19,female,sc,tripura,nursing,none,0,94.58,4,0.396,rejected,no
16658,20,female,ews,rajasthan,engineering,cet,91,95.4,8,0.536,admitted,yes
16659,20,other,obc,odisha,science,cet,131,60.03,3,0.215,rejected,no
16660,18,other,ews,rajasthan,law,cet,99,54.12,9,0.26,admitted,yes
16661,18,male,sc,tripura,nursing,cet,71,96.88,0,0.388,rejected,no
16662,17,female,sc,nagaland,pharmacy,cet,20,72.09,8,0.319,rejected,no
16663,17,female,general,assam,law,cet,196,76.96,0,0.327,rejected,no
16664,19,male,st,rajasthan,agriculture,cet,78,67.53,3,0.234,rejected,no
16665,20,male,st,assam,management,cet,159,97.88,9,0.618,admitted,yes
16666,17,male,sc,assam,computer applications,cet,36,97.55,4,0.442,rejected,no
16667,19,other,general,madhya pradesh,architecture,cet,66,97.09,2,0.422,rejected,no
16668,19,female,st,jharkhand,law,cet,1,84.78,10,0.434,admitted,yes
16669,17,female,st,manipur,pharmacy,cet,12,85.82,5,0.358,rejected,no
16670,17,male,ews,himachal pradesh,law,none,0,60.02,10,0.254,rejected,no
16671,18,female,ews,sikkim,law,none,0,66.5,8,0.265,rejected,no
16672,19,other,obc,uttar pradesh,computer applications,cet,82,62.99,6,0.258,rejected,no
16673,18,other,obc,uttar pradesh,pharmacy,none,0,74.9,4,0.253,rejected,no
16674,20,other,ews,madhya pradesh,commerce,none,0,52.01,5,0.105,rejected,no
16675,18,male,general,maharashtra,architecture,cet,66,93.51,5,0.451,admitted,yes
16676,17,female,ews,arunachal pradesh,arts,none,0,99.53,3,0.415,rejected,no
16677,17,female,general,tamil nadu,computer applications,cet,20,77.33,6,0.32,rejected,no
16678,18,other,sc,gujarat,agriculture,none,0,70.42,6,0.257,rejected,no
16679,18,other,general,gujarat,architecture,cet,44,87.21,1,0.318,rejected,no
16680,19,other,ews,sikkim,computer applications,none,0,73.95,4,0.246,rejected,no
16681,18,male,sc,uttar pradesh,medical,neet,133,73.83,10,0.444,admitted,yes
16682,17,female,ews,telangana,nursing,cet,152,88.42,9,0.544,admitted,yes
16683,17,other,general,andhra pradesh,management,cet,61,50.9,7,0.174,rejected,no
16684,19,male,general,tripura,agriculture,none,0,86.26,3,0.317,admitted,yes
16685,18,female,sc,karnataka,computer applications,none,0,57.85,7,0.184,rejected,no
16686,19,male,general,bihar,computer applications,cet,65,70.9,10,0.377,rejected,no
16687,20,male,sc,bihar,medical,neet,326,68.76,7,0.482,admitted,no
16688,18,female,st,nagaland,commerce,none,0,99.36,10,0.539,admitted,yes
16689,19,female,sc,sikkim,arts,none,0,90.55,8,0.439,rejected,no
16690,20,female,st,karnataka,pharmacy,cet,37,58.74,10,0.269,rejected,no
16691,17,male,general,meghalaya,arts,none,0,57.37,0,0.053,rejected,no
16692,19,other,obc,punjab,law,none,0,62.27,8,0.234,admitted,yes
16693,18,female,general,karnataka,pharmacy,none,0,84.09,7,0.374,admitted,no
16694,19,other,sc,sikkim,arts,cet,48,92.07,6,0.446,admitted,yes
16695,19,other,obc,haryana,pharmacy,cet,40,73.98,5,0.291,admitted,no
16696,17,female,sc,gujarat,computer applications,none,0,88.55,1,0.298,rejected,no
16697,17,male,general,madhya pradesh,architecture,cet,190,61.27,0,0.209,rejected,no
16698,17,male,sc,maharashtra,arts,none,0,91.49,5,0.392,rejected,no
16699,17,other,st,himachal pradesh,nursing,cet,122,86.42,2,0.382,rejected,no
16700,17,male,general,himachal pradesh,medical,neet,634,88.31,10,0.7310099999999984,admitted,yes
16701,19,female,st,haryana,engineering,jee,259,56.58,6,0.331,rejected,no
16702,20,female,obc,kerala,arts,cet,49,54.82,5,0.158,rejected,no
16703,18,other,ews,odisha,pharmacy,cet,9,74.64,0,0.185,rejected,no
16704,20,other,ews,haryana,computer applications,none,0,88.02,8,0.421,admitted,yes
16705,19,female,sc,nagaland,architecture,cet,89,64.6,7,0.293,rejected,no
16706,20,other,general,himachal pradesh,pharmacy,cet,72,57.7,1,0.122,admitted,no
16707,19,female,obc,chhattisgarh,commerce,cet,121,57.79,7,0.265,rejected,no
16708,17,female,st,haryana,engineering,cet,31,65.15,10,0.312,admitted,yes
16709,19,other,obc,sikkim,arts,none,0,93.97,5,0.41,rejected,no
16710,19,other,st,haryana,architecture,cet,37,69.37,10,0.347,rejected,no
16711,19,male,ews,mizoram,computer applications,none,0,57.69,9,0.219,rejected,no
16712,20,female,ews,meghalaya,science,cet,41,68.06,2,0.195,admitted,no
16713,17,other,obc,nagaland,commerce,none,0,67.31,3,0.18,rejected,no
16714,19,male,ews,meghalaya,medical,neet,452,51.82,2,0.353,admitted,no
16715,20,female,obc,uttar pradesh,management,cet,35,63.76,5,0.214,admitted,no
16716,17,male,ews,telangana,commerce,none,0,52.12,4,0.088,rejected,no
16717,18,other,general,himachal pradesh,agriculture,none,0,61.25,7,0.208,rejected,no
16718,20,male,sc,karnataka,computer applications,none,0,58.45,8,0.206,admitted,yes
16719,17,female,st,jharkhand,nursing,cet,84,89.46,3,0.397,admitted,yes
16720,17,male,general,nagaland,engineering,cet,52,71.81,8,0.338,admitted,yes
16721,20,other,sc,madhya pradesh,agriculture,none,0,61.29,0,0.082,rejected,no
16722,17,male,obc,uttar pradesh,science,none,0,74.54,4,0.25,rejected,no
16723,19,female,ews,odisha,architecture,none,0,97.47,8,0.489,rejected,no
16724,20,other,sc,madhya pradesh,science,none,0,51.01,8,0.152,rejected,no
16725,18,female,general,himachal pradesh,architecture,cet,6,70.15,9,0.313,rejected,no
16726,18,male,general,rajasthan,computer applications,cet,35,69.87,9,0.331,admitted,yes
16727,18,other,general,sikkim,law,none,0,66.12,10,0.298,admitted,yes
16728,18,male,general,uttar pradesh,commerce,cet,51,75.84,4,0.294,rejected,no
16729,18,female,sc,manipur,law,none,0,89.68,2,0.324,rejected,no
16730,19,male,obc,rajasthan,pharmacy,cet,162,92.47,9,0.58,admitted,yes
16731,20,other,obc,tamil nadu,management,cet,36,68.58,3,0.213,rejected,no
16732,20,male,obc,assam,medical,neet,418,82.05,3,0.568,rejected,no
16733,20,other,sc,bihar,engineering,cet,164,59.03,10,0.357,rejected,no
16734,17,male,sc,goa,computer applications,cet,193,84.93,2,0.419,rejected,no
16735,18,other,sc,goa,medical,neet,358,90.88,6,0.646,admitted,yes
16736,20,male,ews,haryana,commerce,none,0,55.46,3,0.094,rejected,no
16737,19,male,obc,andhra pradesh,agriculture,cet,7,80.42,7,0.352,admitted,no
16738,18,male,obc,nagaland,law,none,0,58.93,0,0.064,rejected,no
16739,18,other,sc,meghalaya,medical,neet,129,91.4,10,0.569,admitted,yes
16740,17,other,general,nagaland,commerce,cet,109,65.09,1,0.201,rejected,no
16741,18,female,st,rajasthan,agriculture,none,0,55.7,3,0.095,rejected,no
16742,18,female,sc,bihar,architecture,cet,113,97.03,4,0.49,admitted,yes
16743,18,male,obc,himachal pradesh,computer applications,cet,195,62.09,0,0.219,admitted,no
16744,19,male,obc,kerala,commerce,cet,87,74.79,7,0.365,admitted,no
16745,18,female,sc,gujarat,computer applications,none,0,55.7,7,0.168,rejected,no
16746,17,female,ews,karnataka,engineering,jee,130,97.7,0,0.433,admitted,yes
16747,20,other,obc,madhya pradesh,science,none,0,89.08,7,0.41,rejected,no
16748,18,male,sc,nagaland,pharmacy,cet,85,56.96,3,0.162,admitted,no
16749,18,male,general,goa,agriculture,cet,55,88.02,9,0.476,rejected,no
16750,19,female,obc,gujarat,nursing,none,0,52.41,6,0.126,rejected,no
16751,19,male,st,haryana,arts,cet,40,66.58,3,0.201,rejected,no
16752,19,female,st,gujarat,computer applications,cet,187,91.07,1,0.442,rejected,no
16753,17,other,ews,sikkim,commerce,none,0,68.54,5,0.225,rejected,no
16754,19,other,sc,meghalaya,nursing,cet,127,60.91,3,0.219,admitted,no
16755,17,female,ews,rajasthan,medical,neet,619,70.4,7,0.691,admitted,no
16756,20,other,sc,assam,law,none,0,82.16,2,0.269,rejected,no
16757,18,male,general,odisha,engineering,jee,246,90.19,6,0.566,rejected,no
16758,18,other,general,nagaland,pharmacy,cet,175,67.79,2,0.283,rejected,no
16759,18,other,sc,rajasthan,law,none,0,54.82,5,0.125,admitted,no
16760,18,male,obc,kerala,computer applications,none,0,94.58,0,0.323,rejected,no
16761,19,other,general,punjab,architecture,cet,97,80.66,10,0.469,admitted,yes
16762,18,female,general,maharashtra,arts,cet,57,83.36,10,0.462,rejected,no
16763,17,other,st,rajasthan,nursing,none,0,74.63,2,0.215,admitted,no
16764,19,male,st,rajasthan,medical,neet,107,72.04,10,0.413,admitted,yes
16765,18,other,obc,sikkim,engineering,cet,166,76.67,1,0.323,rejected,no
16766,17,other,obc,chhattisgarh,science,none,0,58.26,5,0.15,rejected,no
16767,20,other,sc,odisha,pharmacy,none,0,81.64,1,0.247,rejected,no
16768,18,male,general,goa,nursing,cet,52,79.23,5,0.338,rejected,no
16769,19,male,ews,madhya pradesh,medical,neet,609,87.78,9,0.7310099999999984,admitted,yes
16770,17,female,sc,telangana,computer applications,none,0,98.44,0,0.351,rejected,no
16771,18,female,obc,bihar,computer applications,none,0,57.25,0,0.052,rejected,no
16772,18,male,sc,punjab,commerce,none,0,88.15,2,0.313,rejected,no
16773,17,other,general,haryana,medical,neet,226,72.54,2,0.352,rejected,no
16774,20,female,obc,gujarat,computer applications,cet,28,78.59,8,0.371,admitted,yes
16775,18,female,sc,arunachal pradesh,computer applications,none,0,57.17,4,0.124,rejected,no
16776,19,male,ews,odisha,management,cet,176,87.51,9,0.554,admitted,yes
16777,19,other,ews,sikkim,computer applications,cet,70,83.03,4,0.359,rejected,no
16778,18,female,st,kerala,law,none,0,86.04,8,0.406,admitted,yes
16779,19,male,obc,goa,arts,cet,124,94.11,9,0.567,admitted,yes
16780,19,other,ews,mizoram,engineering,jee,122,55.04,5,0.209,rejected,no
16781,17,male,general,uttar pradesh,pharmacy,none,0,76.07,4,0.261,rejected,no
16782,19,female,obc,rajasthan,management,none,0,71.99,6,0.268,rejected,no
16783,17,female,sc,punjab,science,none,0,89.59,10,0.469,admitted,yes
16784,18,male,sc,arunachal pradesh,commerce,none,0,55.72,4,0.114,admitted,no
16785,18,other,st,telangana,pharmacy,cet,185,91.86,0,0.428,admitted,yes
16786,18,male,sc,meghalaya,commerce,cet,37,96.62,6,0.472,admitted,yes
16787,17,other,ews,mizoram,agriculture,cet,64,83.73,4,0.36,admitted,no
16788,19,other,sc,himachal pradesh,pharmacy,cet,155,55.74,2,0.182,rejected,no
16789,18,male,st,tamil nadu,law,none,0,99.39,5,0.449,admitted,yes
16790,17,female,general,maharashtra,commerce,none,0,71.31,9,0.318,rejected,no
16791,17,male,general,gujarat,agriculture,cet,174,77.9,9,0.483,admitted,yes
16792,19,female,obc,jharkhand,management,none,0,59.24,3,0.121,rejected,no
16793,19,female,general,goa,pharmacy,cet,116,85.14,3,0.387,admitted,yes
16794,19,female,ews,tripura,commerce,cet,158,68.58,5,0.332,admitted,no
16795,19,other,st,rajasthan,medical,neet,443,64.89,7,0.533,rejected,no
16796,20,female,ews,meghalaya,computer applications,none,0,82.42,8,0.38,rejected,no
16797,20,other,obc,rajasthan,engineering,jee,284,64.63,2,0.333,rejected,no
16798,20,female,general,tamil nadu,law,none,0,80.76,10,0.404,rejected,no
16799,20,female,obc,jharkhand,pharmacy,cet,192,79.15,1,0.359,rejected,no
16800,20,male,general,gujarat,pharmacy,cet,48,87.51,1,0.322,rejected,no
16801,18,male,obc,telangana,management,cet,69,72.56,8,0.355,rejected,no
16802,19,female,general,jharkhand,engineering,jee,284,89.55,1,0.496,admitted,yes
16803,19,female,obc,arunachal pradesh,science,none,0,71.25,10,0.335,rejected,no
16804,17,female,st,rajasthan,engineering,jee,86,69.52,7,0.326,rejected,no
16805,19,other,ews,goa,commerce,cet,131,52.54,2,0.143,admitted,no
16806,19,male,obc,gujarat,science,none,0,76.79,3,0.249,admitted,no
16807,19,female,ews,odisha,agriculture,none,0,57.45,4,0.126,admitted,no
16808,20,other,st,uttar pradesh,arts,none,0,85.97,0,0.261,rejected,no
16809,19,female,general,assam,pharmacy,cet,199,77.74,9,0.498,rejected,no
16810,20,male,general,nagaland,science,none,0,57.28,6,0.161,rejected,no
16811,20,female,general,himachal pradesh,computer applications,none,0,68.98,6,0.246,rejected,no
16812,20,male,st,telangana,pharmacy,cet,146,78.49,2,0.341,rejected,no
16813,18,male,st,telangana,agriculture,cet,130,52.63,4,0.179,admitted,no
16814,17,other,ews,assam,architecture,none,0,77.38,8,0.344,admitted,yes
16815,18,female,sc,arunachal pradesh,computer applications,none,0,97.68,0,0.346,rejected,no
16816,19,other,general,karnataka,computer applications,none,0,71.4,9,0.318,admitted,yes
16817,20,other,ews,arunachal pradesh,engineering,jee,55,99.46,3,0.45,admitted,yes
16818,20,male,ews,himachal pradesh,pharmacy,cet,42,83.73,6,0.382,admitted,no
16819,19,other,st,chhattisgarh,arts,none,0,63.12,7,0.222,rejected,no
16820,19,other,ews,uttar pradesh,arts,cet,43,66.45,8,0.293,rejected,no
16821,20,male,obc,odisha,arts,cet,15,59.93,6,0.191,rejected,no
16822,19,male,sc,bihar,nursing,none,0,52.56,4,0.091,rejected,no
16823,17,other,sc,mizoram,nursing,cet,198,64.72,10,0.421,admitted,yes
16824,19,other,obc,punjab,law,none,0,54.57,0,0.04199,rejected,no
16825,18,male,ews,sikkim,nursing,cet,166,68.93,4,0.321,rejected,no
16826,19,female,sc,mizoram,commerce,cet,156,89.47,4,0.464,admitted,yes
16827,19,other,ews,meghalaya,management,none,0,56.69,8,0.193,rejected,no
16828,18,other,obc,tamil nadu,engineering,cet,154,95,8,0.575,admitted,yes
16829,18,other,sc,gujarat,medical,neet,634,77.15,7,0.7310099999999984,admitted,no
16830,17,female,ews,uttar pradesh,science,cet,141,95.54,1,0.443,admitted,yes
16831,18,male,general,goa,pharmacy,cet,52,67.15,10,0.341,rejected,no
16832,20,female,sc,rajasthan,management,none,0,63.42,3,0.151,rejected,no
16833,19,other,st,uttar pradesh,engineering,jee,70,88.83,7,0.456,admitted,yes
16834,20,other,st,gujarat,science,none,0,93.28,9,0.477,admitted,yes
16835,20,female,st,mizoram,agriculture,cet,99,95.24,10,0.576,rejected,no
16836,20,male,st,sikkim,arts,none,0,97.86,6,0.456,rejected,no
16837,17,female,general,haryana,management,cet,39,66.34,10,0.326,admitted,yes
16838,18,male,obc,maharashtra,engineering,jee,158,69.71,0,0.249,rejected,no
16839,17,female,st,rajasthan,law,cet,146,94.73,7,0.55,admitted,yes
16840,17,female,sc,mizoram,arts,none,0,99.31,7,0.485,admitted,yes
16841,17,female,obc,sikkim,computer applications,cet,53,70.6,8,0.33,rejected,no
16842,18,female,ews,haryana,architecture,cet,43,75.98,1,0.235,rejected,no
16843,17,female,obc,maharashtra,engineering,jee,43,73.57,5,0.29,admitted,no
16844,20,male,obc,sikkim,science,none,0,89.75,4,0.361,admitted,yes
16845,19,other,sc,goa,pharmacy,none,0,84.93,6,0.362,rejected,no
16846,19,female,obc,kerala,engineering,cet,109,54.8,5,0.199,admitted,no
16847,19,female,sc,maharashtra,medical,neet,133,66.92,1,0.23,rejected,no
16848,20,female,ews,sikkim,agriculture,cet,183,76.18,5,0.404,admitted,no
16849,17,male,ews,punjab,engineering,jee,95,86.54,7,0.456,rejected,no
16850,18,female,obc,kerala,management,none,0,97.74,0,0.346,rejected,no
16851,18,female,obc,tripura,pharmacy,cet,158,56.99,4,0.229,rejected,no
16852,19,other,ews,mizoram,nursing,none,0,60.82,6,0.187,rejected,no
16853,19,female,sc,mizoram,architecture,cet,84,50.48,9,0.223,rejected,no
16854,20,female,general,assam,medical,neet,610,55.03,4,0.519,rejected,no
16855,19,male,sc,goa,architecture,cet,3,64.92,8,0.255,rejected,no
16856,17,female,st,assam,management,none,0,59.62,7,0.196,rejected,no
16857,19,other,sc,andhra pradesh,commerce,none,0,91.21,5,0.39,admitted,yes
16858,20,female,st,tripura,commerce,none,0,90.92,8,0.442,admitted,yes
